iteration,question_id,correct_answer,final_answer,score,num_chains_generated,total_tokens_generated,window_size,individual_answers_str,correct_answer_in_chains
150,aqua_rat_test_149,D,D,1,2,6036,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
151,aqua_rat_test_150,B,B,1,2,1894,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
152,aqua_rat_test_151,E,E,1,2,2265,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
153,aqua_rat_test_152,C,E,0,2,6058,2,"['E', 'E', 'E', 'E', 'D', 'E', 'E', 'D', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",False
154,aqua_rat_test_153,D,D,1,2,1905,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
155,aqua_rat_test_154,C,C,1,2,4374,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
156,aqua_rat_test_155,E,E,1,2,4290,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
157,aqua_rat_test_156,D,D,1,2,1003,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
158,aqua_rat_test_157,D,D,1,2,3744,2,"['D', 'D', 'D', 'E', 'E', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
159,aqua_rat_test_158,B,B,1,2,2086,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
160,aqua_rat_test_159,C,B,0,2,19098,2,"['B', 'B', 'B', 'B', 'A', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",False
161,aqua_rat_test_160,D,D,1,2,5708,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
162,aqua_rat_test_161,B,B,1,2,3147,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
163,aqua_rat_test_162,A,A,1,2,8523,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
164,aqua_rat_test_163,D,D,1,2,1986,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
165,aqua_rat_test_164,C,C,1,4,20380,2,"['C', 'B', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
166,aqua_rat_test_165,B,E,0,2,21847,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",False
167,aqua_rat_test_166,C,C,1,2,1092,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
168,aqua_rat_test_167,A,A,1,2,1590,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
169,aqua_rat_test_168,A,A,1,2,1715,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
170,aqua_rat_test_169,A,A,1,2,4719,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'E', 'A', 'A', 'A', 'E', 'A']",True
171,aqua_rat_test_170,E,E,1,2,2058,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
172,aqua_rat_test_171,E,E,1,2,1849,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
173,aqua_rat_test_172,E,D,0,12,157431,2,"['E', 'A', 'B', 'E', 'A', 'E', 'A', 'D', 'E', 'D', 'D', 'D', 'E', 'E', 'D', 'A']",True
174,aqua_rat_test_173,C,C,1,2,11005,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
175,aqua_rat_test_174,D,D,1,2,1494,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
176,aqua_rat_test_175,B,B,1,2,2184,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
177,aqua_rat_test_176,D,D,1,4,47481,2,"['E', 'D', 'D', 'D', 'D', 'C', 'D', 'D', 'D', 'D', 'A', 'D', 'E', 'D', 'B', 'D']",True
178,aqua_rat_test_177,D,D,1,2,1578,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
179,aqua_rat_test_178,C,C,1,2,2428,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
180,aqua_rat_test_179,B,B,1,2,3253,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
181,aqua_rat_test_180,D,D,1,2,1955,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
182,aqua_rat_test_181,A,A,1,2,2424,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
183,aqua_rat_test_182,A,E,0,2,10732,2,"['E', 'E', 'A', 'A', 'A', 'A', 'A', 'A', 'E', 'E', 'E', 'A', 'E', 'E', 'E', 'A']",False
184,aqua_rat_test_183,D,D,1,2,1315,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
185,aqua_rat_test_184,D,E,0,4,29945,2,"['D', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'D', 'E', 'E', 'E', 'E', 'E']",True
186,aqua_rat_test_185,D,D,1,2,3463,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
187,aqua_rat_test_186,D,D,1,2,6552,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
188,aqua_rat_test_187,A,E,0,2,22320,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",False
189,aqua_rat_test_188,D,D,1,2,4355,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'C']",True
190,aqua_rat_test_189,B,B,1,2,1189,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
191,aqua_rat_test_190,E,E,1,2,3923,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
192,aqua_rat_test_191,B,B,1,2,3274,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
193,aqua_rat_test_192,B,B,1,2,1985,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
194,aqua_rat_test_193,D,E,0,2,14491,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",False
195,aqua_rat_test_194,B,B,1,2,2460,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
196,aqua_rat_test_195,A,A,1,2,1463,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
197,aqua_rat_test_196,B,B,1,2,4295,2,"['B', 'B', 'D', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
198,aqua_rat_test_197,C,C,1,2,4993,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
199,aqua_rat_test_198,C,C,1,2,4907,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
200,aqua_rat_test_199,A,E,0,2,12632,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",False
201,aqua_rat_test_200,B,B,1,2,3139,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
202,aqua_rat_test_201,C,C,1,2,3573,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
203,aqua_rat_test_202,B,B,1,2,4668,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
204,aqua_rat_test_203,C,C,1,2,1494,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
205,aqua_rat_test_204,C,C,1,2,2107,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
206,aqua_rat_test_205,B,B,1,2,6838,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
207,aqua_rat_test_206,C,C,1,2,2057,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
208,aqua_rat_test_207,C,C,1,2,7459,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
209,aqua_rat_test_208,E,E,1,2,815,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
210,aqua_rat_test_209,C,C,1,2,4205,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
211,aqua_rat_test_210,E,E,1,2,2248,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
212,aqua_rat_test_211,A,A,1,2,4506,2,"['A', 'A', 'A', 'A', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
213,aqua_rat_test_212,A,A,1,2,1932,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
214,aqua_rat_test_213,B,B,1,2,2240,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
215,aqua_rat_test_214,A,A,1,2,2101,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
216,aqua_rat_test_215,D,D,1,2,1395,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
217,aqua_rat_test_216,B,B,1,2,2293,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
218,aqua_rat_test_217,A,A,1,2,3578,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
219,aqua_rat_test_218,E,E,1,2,3402,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
220,aqua_rat_test_219,D,D,1,2,2175,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
221,aqua_rat_test_220,B,B,1,2,2043,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
222,aqua_rat_test_221,B,B,1,2,1809,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
223,aqua_rat_test_222,D,D,1,2,5082,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
224,aqua_rat_test_223,E,E,1,2,1994,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
225,aqua_rat_test_224,C,C,1,2,2391,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
226,aqua_rat_test_225,B,B,1,2,1080,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
227,aqua_rat_test_226,A,A,1,2,1866,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
228,aqua_rat_test_227,A,A,1,2,2700,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
229,aqua_rat_test_228,B,C,0,2,2993,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",False
230,aqua_rat_test_229,A,A,1,2,1428,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
231,aqua_rat_test_230,D,D,1,2,1679,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
232,aqua_rat_test_231,C,C,1,2,891,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
233,aqua_rat_test_232,E,E,1,2,15257,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'B', 'E', 'E', 'E', 'E', 'E']",True
234,aqua_rat_test_233,A,A,1,2,1769,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
235,aqua_rat_test_234,B,B,1,2,3445,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
236,aqua_rat_test_235,A,A,1,2,1408,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
237,aqua_rat_test_236,C,C,1,2,8285,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
238,aqua_rat_test_237,B,E,0,2,16336,2,"['E', 'E', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'E', 'E', 'E', 'A', 'E', 'E', 'E']",False
239,aqua_rat_test_238,C,C,1,4,26739,2,"['E', 'C', 'C', 'C', 'E', 'E', 'E', 'E', 'E', 'C', 'E', 'C', 'C', 'C', 'E', 'E']",True
240,aqua_rat_test_239,D,D,1,2,3810,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
241,aqua_rat_test_240,B,B,1,2,4284,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
242,aqua_rat_test_241,C,C,1,2,21603,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
243,aqua_rat_test_242,A,A,1,2,1761,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
244,aqua_rat_test_243,D,D,1,2,4499,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
245,aqua_rat_test_244,C,C,1,2,1096,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
246,aqua_rat_test_245,E,B,0,2,2112,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",False
247,aqua_rat_test_246,A,A,1,2,2837,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
248,aqua_rat_test_247,E,E,1,2,2248,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
249,aqua_rat_test_248,E,E,1,2,2954,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
250,aqua_rat_test_249,D,D,1,2,1699,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
251,aqua_rat_test_250,E,E,1,2,20955,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
252,aqua_rat_test_251,A,A,1,2,2121,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
253,aqua_rat_test_252,B,B,1,2,2136,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
254,aqua_rat_test_253,A,A,1,2,9108,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
